Age,Gender,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount Percentage,Customer Income Level,Item Price
68,1,1,42.78,19,1,13,0,4.2,1,4,1,1,44,0,6,6.923830041,1,41.41
61,1,1,124.53,9,1,3,0,2.8,1,3,1,1,32,5,0,22.4072194,2,118.38
68,1,0,30.94,10,1,24,0,3.7,1,3,1,1,13,0,4,13.49687409,0,28.44
52,1,0,96.92,38,3,3,1,3.4,1,3,1,1,48,3,5,23.11916929,2,89.16
41,1,1,53.35,26,3,5,0,3.0,1,3,1,1,3,0,6,6.63390852,0,51.04
29,1,0,106.26,21,1,11,0,4.8,1,3,1,1,39,5,4,12.88225845,2,98.65
68,1,1,23.69,32,2,11,0,4.0,1,3,1,1,7,1,3,18.48728231,0,23.53
36,1,1,87.61,22,1,14,2,4.9,1,3,1,1,11,1,3,24.76807912,2,80.31
55,1,0,61.39,19,1,12,1,4.9,1,3,1,1,47,2,6,12.96881257,0,58.48
28,1,1,35.93,10,1,8,1,3.3,1,0,1,1,28,3,3,20.64728441,2,33.71
39,1,1,131.7,36,0,20,2,4.4,1,3,1,1,17,0,2,27.14944371,0,126.87
54,1,1,132.48,30,0,1,0,3.5,1,3,1,1,11,4,1,20.3965797,2,120.83
40,1,2,68.02,12,1,11,3,4.2,1,3,1,1,12,5,0,10.82398687,1,64.64
31,1,1,61.87,43,2,13,0,4.2,1,0,1,1,7,2,3,5.610019539,0,57.33
30,1,1,101.12,18,0,24,0,2.7,1,0,1,1,19,5,3,26.75247185,2,95.09
45,1,0,85.05,45,2,17,0,2.8,1,4,1,1,24,1,5,5.531735271,0,81.81
48,1,2,195.46,8,1,0,3,3.8,1,3,1,1,19,5,4,26.86754182,0,185.57
45,1,1,43.35,34,1,9,0,2.6,1,4,1,1,39,4,0,18.22342835,2,40.53
60,1,2,170.08,45,3,16,0,3.0,1,3,1,1,1,2,3,28.47669246,0,164.85
59,1,1,143.34,15,1,2,1,3.3,0,4,1,1,10,3,1,24.96958089,2,131.43
18,1,1,61.51,3,0,5,3,4.9,0,1,1,1,48,4,5,29.94835276,1,56.0
70,1,3,79.72,20,1,14,1,3.3,0,3,1,1,24,3,0,13.76779539,0,78.14
20,1,1,47.88,11,0,1,3,2.9,0,2,1,1,42,5,3,24.17970722,1,43.95
65,1,3,183.61,48,2,12,1,4.4,0,4,1,1,20,2,6,15.04827284,0,180.86
29,1,0,52.68,30,0,22,2,3.1,0,3,1,1,49,0,2,16.99689051,0,49.63
22,1,3,72.58,32,1,0,3,2.5,0,1,1,1,25,3,4,20.68763658,0,66.69
27,1,1,130.76,14,2,7,2,2.6,0,0,1,1,21,3,2,26.84192785,2,124.47
36,1,3,253.59,11,1,7,2,4.4,0,3,1,1,12,5,2,29.60208673,1,243.43
59,1,2,210.48,34,1,3,0,2.6,0,4,1,1,21,3,2,24.20683535,0,197.3
62,1,1,104.21,0,2,9,2,3.3,0,3,1,1,35,1,4,15.44416955,2,102.51
34,1,0,93.19,49,1,22,1,3.5,0,0,1,1,42,2,2,15.53392506,0,89.37
59,1,1,41.14,0,3,2,1,4.1,0,3,1,1,3,4,2,23.43955754,2,41.09
49,1,3,170.49,23,1,18,3,4.0,0,4,1,1,11,4,1,10.96942864,0,161.95
18,1,1,123.62,37,2,15,2,2.7,0,2,1,1,22,4,5,7.761852828,1,113.52
55,1,1,32.54,49,1,13,0,2.5,0,4,1,1,47,2,6,13.86555394,1,30.32
38,1,1,48.17,19,3,23,0,4.3,0,3,1,1,33,5,2,12.18097479,0,44.36
50,1,0,88.24,32,1,11,2,3.3,0,3,1,1,50,3,6,12.40770301,2,83.72
61,1,0,76.25,37,1,0,2,2.6,0,3,1,1,46,2,4,10.84019378,0,73.92
48,1,1,87.93,11,0,6,0,3.5,0,3,1,1,34,3,3,6.052329741,2,81.25
22,1,0,53.17,4,3,17,1,4.0,0,1,1,1,33,2,4,5.446848368,0,51.33
48,1,0,58.99,41,2,23,0,2.6,0,4,1,1,45,0,3,29.69305974,2,54.48
57,1,0,40.87,24,0,9,2,4.9,0,3,1,1,32,3,1,15.69432834,1,40.17
33,1,3,208.29,33,0,4,1,2.9,0,0,1,1,47,5,1,14.60816618,0,192.4
58,1,3,71.81,47,1,16,3,3.7,0,3,1,1,5,4,5,21.99118207,1,70.13
37,1,1,39.79,2,1,19,0,4.4,0,3,1,1,49,2,3,10.4563472,1,38.46
18,1,3,150.56,35,2,2,2,4.4,0,3,1,1,48,0,4,28.7490296,0,140.07
65,1,0,72.86,37,0,2,0,3.8,0,3,1,1,22,1,2,24.65862536,0,68.6
62,1,0,45.22,11,3,3,1,4.5,0,3,1,1,45,2,0,7.235275058,2,41.71
54,1,0,57.55,39,3,5,3,2.6,0,3,1,1,30,5,5,15.43951939,2,52.42
35,1,0,67.92,46,0,20,2,3.3,0,3,1,1,43,1,6,26.97795769,1,67.07
34,1,1,111.41,3,2,17,0,4.1,0,0,1,1,48,1,5,28.61830056,2,107.9
25,1,0,72.27,43,1,21,3,3.0,0,3,1,1,23,5,3,16.68503778,2,71.77
53,1,0,27.94,1,1,13,3,3.0,0,3,1,1,27,4,1,20.33528473,0,25.74
45,1,1,53.68,47,2,23,3,3.4,0,3,1,1,7,0,4,9.175848652,2,49.53
49,1,1,59.93,17,1,21,3,2.7,0,3,1,1,2,4,6,29.77921565,1,56.31
40,1,0,76.19,2,1,19,1,3.8,0,3,1,1,33,4,1,10.79179253,2,72.47
38,1,0,38.27,6,1,22,1,4.2,0,3,1,1,27,1,3,28.56829435,1,37.48
44,1,1,25.05,32,0,10,1,4.7,0,3,1,1,6,2,3,21.24116622,0,24.31
68,1,0,75.24,40,0,11,1,4.1,0,4,1,1,20,5,5,20.19341987,1,68.78
60,1,2,191.75,7,2,9,3,4.2,0,3,1,1,46,5,2,17.81721278,2,178.1
25,1,0,86.34,6,1,1,3,4.8,0,2,1,1,25,1,5,10.76674529,0,80.96
19,1,3,111.32,41,2,15,2,3.0,0,2,1,1,30,0,5,9.4132008,2,102.06
57,1,3,194.47,28,2,0,0,2.6,0,3,1,1,48,2,0,10.51215523,0,184.15
58,1,0,20.88,44,1,1,2,3.2,0,3,1,1,47,0,6,9.660956554,0,19.99
49,1,0,55.88,11,2,21,1,3.6,0,3,1,1,27,2,6,24.48961184,2,51.43
19,1,1,94.53,32,1,15,0,2.6,0,3,1,1,45,0,3,13.75313148,2,91.06
50,1,1,148.61,27,0,6,1,4.4,0,3,1,1,2,2,6,6.446066914,0,146.98
30,1,0,48.23,7,3,19,0,3.0,0,3,1,1,39,1,3,29.22756575,0,48.03
52,1,1,126.85,42,1,15,0,2.9,0,3,1,1,24,1,3,27.09464712,2,116.19
35,1,1,61.25,41,2,4,1,4.3,0,0,1,1,8,3,1,28.19380708,1,56.4
35,1,0,39.61,7,1,0,0,3.1,0,3,1,1,8,0,5,29.87269557,2,36.3
33,1,1,127.51,20,2,13,1,3.0,0,0,1,1,6,5,2,9.34738123,0,118.02
52,1,1,24.49,22,0,22,3,3.6,0,3,1,1,12,5,3,14.90605047,2,22.34
69,1,2,158.21,42,1,15,0,2.8,0,3,1,1,26,0,6,23.95596189,1,153.53
27,1,1,131.42,26,1,20,0,2.8,0,3,1,1,50,1,3,22.40051545,2,127.82
66,1,1,134.96,35,0,22,3,4.9,0,4,1,1,2,5,6,8.847397658,0,133.46
28,1,1,117.51,42,0,5,0,3.0,0,3,1,1,31,1,1,25.39582812,2,111.48
22,1,2,47.53,31,2,13,2,4.1,0,3,1,1,4,2,1,10.6110143,0,46.41
69,1,1,22.63,46,3,16,1,4.6,0,4,1,1,32,4,5,10.59544037,0,21.61
28,1,0,39.33,19,1,17,2,4.8,0,3,1,1,11,4,1,18.42436057,2,37.11
55,1,1,60.4,28,0,22,0,2.6,0,3,1,1,47,0,2,19.82349837,0,58.64
30,1,0,77.26,31,2,15,0,4.0,0,0,1,1,37,1,6,19.5021552,0,76.89
67,1,0,99.04,10,1,4,3,4.2,0,3,1,1,39,4,3,7.287170935,1,91.26
25,1,0,74.26,4,0,10,1,4.5,0,3,1,1,24,2,4,26.93652157,1,70.1
49,1,0,91.98,13,1,17,2,4.9,0,4,1,1,11,4,2,11.64000106,1,90.31
34,1,0,17.52,17,1,9,1,3.1,0,0,1,1,36,2,6,8.237873032,1,17.11
22,1,2,165.65,37,1,11,3,4.0,0,1,1,1,40,3,4,27.218702,0,165.08
63,1,1,105.3,8,3,15,0,3.2,0,3,1,1,25,1,5,28.89128746,2,95.76
70,1,0,91.55,32,2,4,1,4.3,0,4,1,1,12,2,0,26.55319043,0,87.01
36,1,0,17.04,20,2,17,0,2.5,0,3,1,1,38,1,4,25.23790187,0,15.73
42,1,1,98.99,14,1,14,1,4.9,0,3,1,1,40,1,5,21.38104952,0,97.87
27,1,2,50.14,33,1,10,2,2.7,0,3,1,1,10,0,6,18.77143427,2,45.96
23,1,0,76.05,14,0,0,3,3.4,0,2,1,1,47,5,3,7.174668998,1,70.23
50,1,1,141.94,7,3,12,1,4.8,0,3,1,1,22,3,4,15.21133033,0,134.27
56,1,0,59.01,31,0,4,3,4.7,0,3,1,1,35,3,4,14.31721293,0,56.57
37,1,1,63.86,28,3,23,3,4.7,0,4,1,1,46,5,3,11.49384459,1,61.2
67,1,0,84.44,16,1,10,2,3.9,0,3,1,1,30,4,1,23.08550284,0,79.65
67,1,1,142.06,12,1,1,1,3.7,0,3,1,1,20,0,4,17.39689338,2,136.03
50,1,1,105.17,32,2,20,1,4.3,0,4,1,1,25,1,3,7.026155398,0,98.92
36,1,2,139.76,6,3,11,3,4.1,0,3,1,1,29,1,6,10.50458005,0,130.59
62,1,1,53.47,48,1,3,2,4.6,0,4,1,1,2,5,2,22.08146909,1,50.87
65,1,1,34.84,20,0,15,3,3.6,0,3,1,1,32,0,5,6.903271487,0,33.55
23,1,0,57.4,12,2,5,2,4.8,0,1,1,1,37,1,4,26.28017285,0,53.89
46,1,1,152.19,30,3,16,3,2.8,0,4,1,1,16,0,2,17.37866318,2,143.57
18,1,1,122.57,14,1,17,2,4.7,0,3,1,1,32,5,3,17.01466443,1,116.67
58,1,3,178.08,0,0,17,1,3.9,0,3,1,1,42,3,1,19.81019462,1,176.82
31,1,1,54.99,19,1,23,3,2.6,0,0,1,1,6,2,2,25.61702415,2,53.07
39,1,0,52.76,34,2,19,3,4.7,0,4,1,1,23,4,3,13.6952302,0,52.52
69,1,1,39.26,34,0,8,1,3.5,0,4,1,1,27,5,1,21.95040381,1,38.2
68,1,2,201.63,27,0,20,3,4.4,0,3,1,1,43,4,5,19.1432991,1,195.16
41,1,1,84.29,39,2,9,0,4.4,0,3,1,1,25,0,3,11.67570675,0,82.67
31,1,2,137.59,27,0,16,2,3.0,0,0,1,1,30,1,2,26.96574966,0,133.83
48,1,2,68.56,48,1,9,2,4.2,0,4,1,1,7,0,2,24.93565054,1,65.19
59,1,0,10.5,41,3,18,3,4.3,0,3,1,1,17,3,0,21.46129587,0,10.5
34,1,1,48.66,8,1,22,1,2.6,0,0,1,1,10,4,3,26.26454323,1,48.48
21,1,0,20.39,9,0,5,1,3.3,0,3,1,1,40,5,0,26.68235502,0,19.72
29,1,0,86.94,16,2,18,3,2.7,0,0,1,1,50,5,1,22.70907442,0,82.23
41,1,1,89.19,34,1,7,1,4.2,0,3,1,1,24,2,6,25.92533321,2,86.65
62,1,0,97.58,6,1,6,0,4.0,0,3,1,1,8,4,2,22.43678654,0,93.86
27,1,1,33.25,11,1,16,2,4.0,0,0,1,1,6,0,5,22.00351929,2,31.32
49,1,1,36.0,9,0,5,1,2.9,0,3,1,1,44,2,1,20.46528446,0,34.8
67,1,1,93.48,41,2,18,0,2.6,0,4,1,1,47,4,5,23.81791599,1,85.96
20,1,2,121.9,10,1,6,2,4.8,0,3,1,1,6,5,2,8.965127632,1,113.9
37,1,0,100.66,19,1,4,0,4.4,0,3,1,1,11,1,5,27.02176898,0,99.35
69,1,0,36.1,27,0,14,2,4.0,0,3,1,1,41,0,0,26.79608819,0,34.73
66,1,0,49.94,28,0,2,0,3.6,0,3,1,1,46,5,2,5.731182076,1,47.96
37,1,0,98.23,33,2,2,2,3.2,0,4,1,1,9,5,1,25.64541876,0,91.68
63,1,1,102.09,35,2,14,0,3.1,0,3,1,1,37,4,4,8.221746687,2,99.03
47,1,2,186.28,32,1,2,3,4.2,0,3,1,1,13,4,6,13.37797136,2,170.04
26,1,1,126.78,41,0,23,2,3.0,0,3,1,1,24,3,4,23.58770641,2,126.76
68,1,1,103.26,25,1,8,3,4.2,0,3,1,1,47,4,5,9.018997401,2,102.73
51,1,1,53.81,48,1,19,3,2.9,0,4,1,1,21,5,2,25.4491756,2,53.49
48,1,1,105.26,6,2,10,3,3.7,0,4,1,1,22,5,3,25.80335445,0,98.49
60,1,1,36.22,29,3,0,2,3.6,0,4,1,1,16,4,5,17.68669334,0,34.88
68,1,0,52.95,23,0,22,2,3.6,0,3,1,1,37,3,3,5.159646793,2,51.06
25,1,0,21.77,49,2,7,0,4.5,0,3,1,1,3,1,0,12.17595333,0,20.89
57,1,1,118.49,12,2,18,1,3.2,0,4,1,1,33,1,1,20.42317296,0,117.65
41,1,1,31.5,17,1,10,1,3.9,0,3,1,1,15,3,0,29.52965445,2,30.42
59,1,3,254.28,36,0,15,1,4.6,0,4,1,1,42,0,1,20.79533818,0,238.35
44,1,0,73.65,40,1,9,3,2.5,0,3,1,1,42,1,1,11.49508953,0,71.08
42,1,0,63.49,21,1,1,3,4.3,0,4,1,1,19,0,1,20.85014258,0,63.43
35,1,0,73.39,29,1,0,1,4.1,0,3,1,1,26,4,5,18.49963449,2,67.25
36,1,1,108.34,36,1,18,3,4.6,0,3,1,1,39,4,5,24.49613488,0,99.63
54,1,1,115.49,14,1,1,1,4.8,0,3,1,1,24,3,4,7.674515971,1,114.12
37,1,1,138.23,39,1,20,1,4.9,0,3,1,1,23,3,0,24.02569756,1,137.32
20,1,1,90.69,13,1,2,2,2.8,0,1,1,1,44,0,0,18.53166447,2,89.42
23,1,1,22.43,36,2,0,1,4.9,0,3,1,1,34,1,4,29.0748001,1,21.52
61,1,1,61.19,31,0,20,2,3.5,0,3,1,1,43,0,5,13.54680415,2,58.36
37,1,0,62.22,30,1,12,1,3.8,0,3,1,1,45,4,5,20.81554733,1,61.95
23,1,1,38.0,17,1,24,1,4.5,0,1,1,1,4,2,6,28.30070264,1,35.99
63,1,0,43.87,39,2,9,0,3.4,0,3,1,1,19,2,0,7.5627432,1,40.89
47,1,1,113.66,18,1,11,1,3.9,0,3,1,1,29,2,4,28.43071218,2,104.8
63,1,1,114.75,13,1,0,2,4.1,0,4,1,1,27,2,0,22.19714306,2,110.02
56,1,0,72.51,14,0,12,0,3.0,0,3,1,1,37,2,2,6.695926478,0,70.57
68,1,1,64.54,23,1,11,2,3.3,0,3,1,1,11,2,6,12.52408917,2,59.82
64,1,1,84.26,3,3,20,2,4.9,0,3,1,1,28,3,0,22.70430222,1,78.03
62,1,1,137.8,39,1,14,3,4.3,0,4,1,1,31,2,6,6.683765037,1,126.91
34,1,1,145.16,13,0,4,3,4.1,0,3,1,1,50,5,5,19.5542615,2,139.16
49,1,3,120.4,8,1,21,2,4.0,0,3,1,1,42,5,5,13.64707642,2,113.77
40,1,3,131.7,1,0,16,0,5.0,0,4,1,1,18,2,3,20.52288794,2,124.23
50,1,1,119.42,31,2,20,3,3.1,0,3,1,1,6,2,3,6.143550845,0,111.73
25,1,0,44.44,42,1,23,3,4.0,0,3,1,1,33,5,4,26.78842015,1,43.71
30,1,0,49.44,33,1,12,3,3.2,0,3,1,1,13,0,1,29.33722423,0,48.75
54,1,2,187.59,44,0,22,0,3.9,0,3,1,1,26,4,0,29.22194638,0,181.32
40,1,1,40.18,29,1,3,2,3.9,0,3,1,1,17,1,0,23.74129579,1,40.08
49,1,2,148.69,19,1,9,0,4.5,0,3,1,1,3,3,6,8.252156003,1,139.79
27,1,3,118.97,6,3,1,3,4.4,0,3,1,1,7,4,6,23.9565799,2,118.12
27,1,2,102.74,12,3,1,2,3.1,0,0,1,1,46,5,3,5.614672911,2,99.64
48,1,0,75.24,19,2,13,1,2.9,0,3,1,1,14,5,2,5.553088788,0,70.94
40,1,2,93.99,22,1,14,3,3.7,0,4,1,1,23,0,0,13.09025548,2,91.98
67,1,0,103.41,8,1,16,1,3.2,0,3,1,1,20,2,2,17.21607976,2,98.92
52,1,0,72.96,4,1,13,1,3.5,0,3,1,1,38,0,3,24.26018545,1,71.94
22,1,0,53.85,23,2,5,0,3.0,0,1,1,1,16,5,2,22.08238442,1,53.7
62,1,2,127.1,46,1,23,2,4.1,0,3,1,1,48,2,2,16.14756766,2,115.93
20,1,2,95.69,48,2,18,3,2.9,0,2,1,1,8,3,0,11.84066666,1,95.32
41,1,1,24.96,37,1,2,3,3.8,0,3,1,1,16,0,4,29.9281125,2,24.02
34,1,0,24.46,24,1,13,0,4.1,0,0,1,1,5,1,5,15.65453256,1,24.4
23,1,1,123.73,35,1,8,1,4.6,0,3,1,1,14,5,2,16.28467561,1,118.31
32,1,2,86.3,37,1,24,2,2.5,0,0,1,1,18,2,6,9.09059553,1,79.17
68,1,0,22.41,16,3,1,1,3.7,0,3,1,1,14,3,2,24.87023872,1,20.45
30,1,3,122.81,44,1,2,0,3.8,0,0,1,1,5,1,2,22.34205564,2,112.79
66,1,1,106.52,36,0,16,3,2.6,0,3,1,1,15,2,2,10.51924032,0,98.38
62,1,1,152.19,43,3,10,2,3.7,0,3,1,1,3,5,2,7.05952614,1,147.92
50,1,2,200.93,26,3,5,0,2.6,0,3,1,1,12,1,2,22.01248255,2,193.39
55,1,2,98.79,37,1,5,1,3.1,0,3,1,1,43,1,2,21.36278036,2,95.54
19,1,1,91.78,44,1,6,3,2.5,0,1,1,1,35,2,1,11.83148817,1,90.38
67,1,0,63.08,16,1,8,3,4.9,0,3,1,1,36,0,5,28.77158906,0,59.83
18,1,1,128.97,14,1,18,3,4.5,0,1,1,1,3,1,5,8.776447295,1,119.05
58,1,1,79.59,13,0,11,0,3.4,0,4,1,1,27,0,0,15.80837003,2,77.26
69,1,1,54.76,15,0,18,3,3.9,0,3,1,1,21,0,6,28.590398,0,53.71
62,1,1,28.44,12,1,24,2,3.7,0,4,1,1,18,5,6,15.49318292,2,27.49
28,1,0,37.64,32,2,21,0,2.6,0,0,1,1,16,3,6,20.96314869,1,34.32
53,1,2,129.14,34,2,5,0,3.4,0,3,1,1,18,5,1,14.93985995,0,124.81
27,1,1,96.79,12,0,24,1,4.9,0,3,1,1,19,0,1,11.85538006,2,95.46
55,1,3,147.5,13,2,24,3,3.9,0,4,1,1,1,1,0,29.5994412,2,138.81
34,1,0,56.17,15,3,12,3,3.6,0,3,1,1,39,0,0,15.23335016,2,54.0
25,1,0,108.2,12,0,3,1,4.6,0,3,1,1,49,5,4,27.35248009,1,99.45
66,1,1,106.8,37,1,6,1,4.0,0,3,1,1,43,2,3,10.74886515,0,101.04
57,1,0,67.19,31,1,4,2,3.6,0,3,1,1,31,3,2,10.3276176,1,65.86
46,1,1,71.65,43,0,0,3,3.5,0,3,1,1,40,5,2,5.778352072,1,71.37
38,1,0,55.67,29,1,9,0,4.1,0,3,1,1,2,0,1,21.29167063,1,52.8
23,1,1,54.39,11,1,18,1,3.0,0,2,1,1,46,4,2,14.21315859,0,49.61
42,1,0,98.48,30,1,23,2,4.4,0,3,1,1,35,3,2,26.60895625,1,91.85
25,1,1,97.11,21,2,4,1,4.4,0,1,1,1,42,2,5,16.83024767,1,89.34
55,1,1,39.91,49,1,22,3,3.7,0,4,1,1,3,5,3,29.2048357,1,36.98
62,1,3,80.92,29,3,11,1,4.8,0,3,1,1,32,3,2,9.638137893,1,74.96
41,1,0,37.87,29,0,23,3,2.9,0,4,1,1,48,3,0,26.7155792,2,34.82
58,1,1,144.85,10,3,16,3,3.1,0,3,1,1,34,2,6,24.41492132,1,142.73
56,1,1,88.01,27,1,10,2,4.0,0,3,1,1,15,0,5,24.27304612,2,80.15
25,1,1,90.0,28,2,16,1,3.0,0,2,1,1,22,3,0,26.1195807,1,82.84
70,1,1,100.16,13,2,19,2,3.9,0,3,1,1,2,1,4,24.02559977,0,96.54
42,1,1,58.31,31,1,22,0,3.4,0,3,1,1,30,0,6,20.65550804,2,57.15
27,1,1,123.63,17,1,4,3,2.7,0,0,1,1,27,1,4,8.281121942,2,119.03
65,1,1,90.72,45,1,4,1,3.5,0,3,1,1,18,5,1,5.813154487,2,86.47
62,1,0,67.32,48,3,18,3,3.0,0,4,1,1,8,2,0,28.0211962,2,61.96
62,1,2,204.74,36,1,15,3,4.5,0,4,1,1,48,5,3,20.41625786,0,196.73
52,1,1,137.33,28,3,17,3,4.1,0,3,1,1,24,1,4,24.91343227,1,127.58
56,1,1,103.6,13,3,14,1,5.0,0,3,1,1,43,2,4,17.03805879,2,94.56
28,1,2,64.78,20,0,11,0,4.0,0,0,1,1,8,1,5,7.932704724,0,64.08
39,1,2,182.87,25,3,18,3,4.9,0,3,1,1,49,4,0,8.129644805,2,175.17
54,1,2,189.52,4,3,1,1,3.3,0,3,1,1,2,2,1,22.13913218,1,173.98
30,1,0,17.0,13,1,15,0,4.1,0,0,1,1,38,1,3,15.75764737,2,15.62
45,1,3,146.79,47,2,13,3,3.6,0,3,1,1,4,1,3,10.01311817,0,139.66
68,1,1,110.86,22,0,6,1,3.0,0,3,1,1,31,1,2,17.28986367,1,101.46
47,1,2,34.84,34,3,6,1,4.1,0,4,1,1,34,3,2,6.605223427,0,33.25
68,1,1,117.31,22,1,21,0,3.9,0,3,1,1,45,2,4,19.54928505,1,109.4
63,1,1,111.51,45,3,8,1,4.1,0,3,1,1,30,3,5,11.72483511,1,110.03
20,1,1,61.04,6,0,12,2,2.8,0,3,1,1,2,2,3,24.93897752,1,58.92
29,1,2,171.4,41,0,3,3,4.8,0,3,1,1,44,5,4,12.75904897,2,166.75
41,1,1,51.93,7,0,3,3,4.6,0,3,1,1,1,2,1,16.38050373,0,47.39
52,1,1,23.26,44,2,2,3,2.5,0,3,1,1,1,5,1,5.290513498,0,21.15
32,1,1,116.93,17,1,10,1,2.7,0,0,1,1,27,0,6,6.811172195,0,107.99
20,1,1,58.38,33,1,15,0,4.0,0,2,1,1,14,3,2,14.81233891,1,58.3
47,1,1,125.59,36,2,7,1,2.7,0,3,1,1,41,1,6,16.99847087,2,115.92
23,1,3,200.93,11,3,4,3,2.9,0,1,1,1,25,3,1,20.0005137,1,198.1
43,1,0,83.79,44,1,10,1,3.0,0,3,1,1,47,4,5,12.29156447,0,77.81
67,1,1,113.7,47,1,8,0,3.3,0,4,1,1,20,1,0,22.37454715,2,105.61
70,1,0,91.42,16,2,7,1,4.3,0,3,1,1,42,4,0,26.50305993,2,86.13
35,1,2,47.26,48,1,14,3,4.4,0,3,1,1,16,0,4,24.49627472,2,45.06
41,1,1,31.32,23,0,19,1,4.1,0,3,1,1,32,2,2,5.990470634,0,30.09
54,1,0,46.95,24,1,13,1,3.1,0,4,1,1,37,4,5,17.01267368,2,46.64
55,1,1,66.07,3,2,21,0,4.5,0,3,1,1,1,4,4,7.62325446,2,65.35
51,1,2,183.26,49,0,21,1,4.8,0,4,1,1,37,0,6,11.0511254,1,167.4
19,1,1,32.21,38,0,8,1,5.0,0,1,1,1,5,5,5,29.66656483,1,29.4
28,1,1,90.57,43,1,22,0,2.8,0,3,1,1,31,5,3,8.562388573,2,87.93
63,1,1,31.49,19,0,4,0,3.7,0,3,1,1,18,3,0,17.47220384,2,29.99
30,1,1,132.0,9,0,23,3,4.4,0,0,1,1,39,5,2,20.45389336,1,123.29
29,1,0,14.63,29,1,13,1,4.5,0,3,1,1,8,5,1,22.56162426,1,14.52
24,1,1,74.51,28,0,22,3,3.0,0,1,1,1,20,5,4,18.99121709,1,72.37
69,1,1,51.62,36,1,22,3,3.9,0,3,1,1,23,3,2,5.244271185,0,50.21
65,1,1,136.02,3,1,1,1,3.9,0,3,1,1,38,4,3,13.16153271,0,124.45
64,1,0,50.67,32,1,4,0,3.5,0,3,1,1,45,0,3,17.94279108,1,46.46
40,1,0,40.79,47,0,24,3,4.9,0,3,1,1,44,3,3,7.196662479,2,38.93
24,1,1,52.55,43,3,2,3,3.4,0,3,1,1,20,4,4,13.76567328,1,49.38
66,1,0,104.03,40,3,4,3,4.1,0,3,1,1,34,4,1,5.83007772,0,98.11
35,1,3,129.44,28,1,18,0,2.9,0,3,1,1,10,4,6,6.964462429,2,121.56
67,1,1,39.18,19,1,9,1,3.4,0,3,1,1,3,4,0,14.92308191,0,35.98
69,1,2,120.72,40,2,0,1,3.2,0,3,1,1,23,3,3,8.317893851,2,115.52
26,1,0,66.65,16,1,12,2,3.9,0,0,1,1,42,0,0,19.18852121,0,62.73
23,1,1,31.33,8,3,24,0,4.1,0,3,1,1,30,3,0,22.23662423,2,29.33
27,1,1,55.12,42,1,19,2,4.5,0,3,1,1,21,1,2,25.01466748,2,51.45
30,1,2,183.48,30,1,13,0,2.8,0,0,1,1,50,4,6,10.00375611,2,169.83
48,1,1,96.6,40,2,20,1,2.8,0,3,1,1,16,1,1,9.187064556,2,91.83
44,1,2,58.5,29,1,19,2,4.6,0,4,1,1,32,5,0,7.614196008,0,54.29
29,1,1,58.03,13,2,9,2,3.0,0,0,1,1,14,0,3,20.91075624,0,55.28
29,1,0,36.06,17,0,20,0,3.6,0,3,1,1,42,5,1,22.66189316,2,35.58
67,1,1,102.4,47,1,4,1,4.5,0,3,1,1,47,2,2,5.789653621,2,101.84
42,1,1,121.05,18,1,14,0,5.0,0,3,1,1,21,3,6,28.40530616,0,117.32
23,1,2,31.56,11,1,6,0,2.9,0,3,1,1,37,2,4,6.299282091,2,30.02
34,1,1,26.81,31,0,19,2,3.1,0,0,1,1,10,2,0,18.53240838,2,26.09
64,1,0,74.09,25,2,14,1,4.0,0,4,1,1,18,4,2,22.72651299,2,73.63
31,1,1,129.16,23,3,15,1,4.5,0,0,1,1,2,4,2,26.77422809,1,129.11
54,1,1,55.95,1,0,3,3,4.5,0,3,1,1,40,4,0,22.8521733,2,52.09
23,1,3,114.41,24,0,1,2,3.1,0,3,1,1,43,4,0,25.04320208,1,113.25
59,1,1,68.64,38,0,18,2,4.4,0,3,1,1,14,2,2,13.48625481,2,66.83
32,1,1,133.61,10,0,10,2,4.7,0,0,1,1,41,1,5,25.37062784,0,129.55
43,1,1,133.49,39,0,3,3,3.1,0,3,1,1,38,2,2,7.00287116,1,122.56
32,1,2,113.19,41,1,12,0,4.2,0,0,1,1,12,5,0,27.3704164,1,103.75
66,1,1,75.71,24,1,22,3,3.0,0,3,1,1,19,0,4,18.6898094,2,69.05
70,1,2,48.28,24,1,10,2,2.6,0,3,1,1,23,2,1,25.43244425,2,45.18
42,1,2,118.37,24,2,11,2,3.4,0,4,1,1,49,3,0,16.30795711,1,113.95
56,1,1,109.45,23,0,8,1,4.2,0,3,1,1,29,3,5,21.08944238,0,102.25
28,1,0,10.57,3,2,10,1,4.6,0,0,1,1,14,3,1,18.16006652,0,10.39
28,1,1,120.21,16,1,8,1,2.8,0,0,1,1,19,1,4,23.28973804,2,112.7
52,1,1,156.67,6,1,12,1,2.7,0,3,1,1,19,2,1,7.040749551,0,145.59
65,1,0,102.28,35,1,11,1,4.0,0,3,1,1,48,0,6,6.5088021,0,95.57
56,1,0,37.21,4,3,20,0,3.1,0,4,1,1,19,3,0,11.17758085,2,36.82
59,1,1,129.47,24,0,14,3,3.7,0,3,1,1,45,0,2,8.988617003,0,121.64
23,1,1,27.21,46,1,22,3,4.0,0,1,1,1,17,0,5,26.79458916,2,26.26
